Date,Elevation (ft)
1/1/1997,7472.23
1/2/1997,7471.97
1/3/1997,7472.59
1/4/1997,7472.3
1/17/1997,7472.36
1/18/1997,7472.72
1/19/1997,7472.09
1/20/1997,7471.96
1/21/1997,7472.43
1/22/1997,7471.97
1/23/1997,7472.45
1/24/1997,7471.95
1/25/1997,7472.07
1/26/1997,7473.05
1/27/1997,7472.38
1/28/1997,7472.61
1/29/1997,7472.53
1/30/1997,7472.36
1/31/1997,7472.41
2/1/1997,7472.61
2/2/1997,7472.8
2/3/1997,7471.76
2/4/1997,7472.86
2/5/1997,7472.86
2/6/1997,7472.74
2/7/1997,7472.62
2/8/1997,7473.09
2/9/1997,7471.13
2/10/1997,7473.07
2/11/1997,7472.67
2/12/1997,7472.16
2/13/1997,7471.87
2/14/1997,7472.42
2/15/1997,7473.15
2/16/1997,7472.72
2/17/1997,7472.09
2/18/1997,7472.78
2/19/1997,7472.06
2/20/1997,7472.01
2/21/1997,7472.23
2/22/1997,7472.45
2/23/1997,7471.47
2/24/1997,7471.93
2/25/1997,7471.29
2/26/1997,7471.01
2/27/1997,7470.81
2/28/1997,7470.68
3/1/1997,7470.61
3/2/1997,7470.64
3/3/1997,7470.73
3/4/1997,7470.67
3/5/1997,7469.61
3/6/1997,7469.61
3/7/1997,7470.46
3/8/1997,7472.8
3/9/1997,7472.72
3/10/1997,7471.79
3/11/1997,7471.7
3/12/1997,7471.66
3/13/1997,7471.62
3/14/1997,7471.81
3/15/1997,7466.18
3/16/1997,7465.29
3/17/1997,7465.29
3/18/1997,7465.29
3/19/1997,7465.29
3/20/1997,7465.29
3/21/1997,7465.29
3/22/1997,7465.29
3/23/1997,7465.29
3/24/1997,7465.29
3/25/1997,7465.29
3/26/1997,7465.29
3/27/1997,7465.29
3/28/1997,7465.29
3/29/1997,7465.29
3/30/1997,7465.29
3/31/1997,7465.29
4/1/1997,7465.29
4/2/1997,7465.29
4/3/1997,7465.29
4/4/1997,7465.29
4/5/1997,7465.29
4/6/1997,7465.29
4/7/1997,7466.61
4/8/1997,7471.63
4/9/1997,7471.84
4/10/1997,7471.79
4/11/1997,7471.93
4/12/1997,7472.08
4/13/1997,7472.25
4/14/1997,7471.98
4/15/1997,7471.74
4/16/1997,7471.44
4/17/1997,7472.8
4/18/1997,7472.67
4/19/1997,7472.49
4/20/1997,7471.76
4/21/1997,7472.44
4/22/1997,7471.42
4/23/1997,7471.37
4/24/1997,7471.85
4/25/1997,7472.21
4/26/1997,7471.62
4/27/1997,7471.59
4/28/1997,7471.81
4/29/1997,7472.61
4/30/1997,7471.95
5/1/1997,7471.15
5/2/1997,7472.41
5/3/1997,7472.42
5/4/1997,7471.77
5/5/1997,7472.23
5/6/1997,7472.25
5/7/1997,7472.29
5/8/1997,7472.46
5/9/1997,7471.86
5/10/1997,7472.98
5/11/1997,7472.08
5/12/1997,7471.97
5/13/1997,7471.63
5/14/1997,7472.88
5/15/1997,7472.32
5/16/1997,7472.15
5/17/1997,7472.72
5/18/1997,7471.94
5/19/1997,7471.1
5/20/1997,7470.78
5/21/1997,7471.3
5/22/1997,7472.87
5/23/1997,7470.64
5/24/1997,7471.46
5/25/1997,7470.98
5/26/1997,7470.95
5/27/1997,7472.19
5/28/1997,7471.68
5/29/1997,7471.78
5/30/1997,7472.67
5/31/1997,7471.54
6/1/1997,7472.46
6/2/1997,7471.59
6/3/1997,7471.84
6/4/1997,7470.78
6/5/1997,7472.58
6/6/1997,7471.8
6/7/1997,7470.37
6/8/1997,7470.96
6/9/1997,7471.58
6/10/1997,7471.03
6/11/1997,7472.26
6/12/1997,7471.02
6/13/1997,7470.92
6/14/1997,7471.65
6/15/1997,7472.41
6/16/1997,7471.57
6/17/1997,7472.29
6/18/1997,7472.13
6/19/1997,7472.08
6/20/1997,7471.83
6/21/1997,7472.21
6/22/1997,7471.43
6/23/1997,7471.22
6/24/1997,7471.41
6/25/1997,7471.03
6/26/1997,7471.87
6/27/1997,7472.15
6/28/1997,7472.29
6/29/1997,7473.03
6/30/1997,7472.62
7/1/1997,7471.73
7/2/1997,7472.24
7/3/1997,7471.23
7/4/1997,7471.83
7/5/1997,7471.31
7/6/1997,7471.54
7/7/1997,7471.55
7/8/1997,7471.25
7/9/1997,7473.03
7/10/1997,7472
7/11/1997,7471.81
7/12/1997,7471.05
7/13/1997,7471.99
7/14/1997,7471.66
7/15/1997,7471.66
7/16/1997,7471.91
7/17/1997,7471.82
7/18/1997,7472.02
7/19/1997,7471.61
7/20/1997,7472.39
7/21/1997,7472.3
7/22/1997,7471.91
7/23/1997,7471.35
7/24/1997,7471.79
7/25/1997,7471.2
7/26/1997,7471.99
7/27/1997,7472.06
7/28/1997,7471.95
7/29/1997,7472.42
7/30/1997,7472.16
7/31/1997,7471.65
8/1/1997,7471.8
8/2/1997,7472.98
8/3/1997,7471.38
8/4/1997,7471.43
8/5/1997,7472.24
8/6/1997,7472.52
8/7/1997,7470.84
8/8/1997,7471.96
8/9/1997,7471.96
8/10/1997,7473.15
8/11/1997,7472.67
8/12/1997,7472.18
8/13/1997,7472.88
8/14/1997,7471.55
8/15/1997,7472.85
8/16/1997,7472.03
8/17/1997,7473.17
8/18/1997,7473.05
8/19/1997,7472.82
8/20/1997,7473.19
8/21/1997,7472.16
8/22/1997,7472.41
8/23/1997,7473
8/24/1997,7472.37
8/25/1997,7471.31
8/26/1997,7472.57
8/27/1997,7473.07
8/28/1997,7472.78
8/29/1997,7472.51
8/30/1997,7471.82
8/31/1997,7471.62
9/1/1997,7471.38
9/2/1997,7471.72
9/3/1997,7472.64
9/4/1997,7471.76
9/5/1997,7471.68
9/6/1997,7472.27
9/7/1997,7473.13
9/8/1997,7472.1
9/9/1997,7472.29
9/10/1997,7472.33
9/11/1997,7472.52
9/12/1997,7472.47
9/13/1997,7471.39
9/14/1997,7470.9
9/15/1997,7471.68
9/16/1997,7471.06
9/17/1997,7472.41
9/18/1997,7472
9/19/1997,7472.21
9/20/1997,7473.21
9/21/1997,7472.53
9/22/1997,7471.98
9/23/1997,7471.17
9/24/1997,7470.16
9/25/1997,7470.69
9/26/1997,7470.64
9/27/1997,7470.97
9/28/1997,7470.91
9/29/1997,7470.86
9/30/1997,7471.65
10/1/1997,7472.3
10/2/1997,7471.85
10/3/1997,7470.54
10/4/1997,7471.43
10/5/1997,7470.71
10/6/1997,7472.09
10/7/1997,7471.7
10/8/1997,7471.42
10/9/1997,7470.77
10/10/1997,7471.05
10/11/1997,7471.57
10/12/1997,7471.87
10/13/1997,7471
10/14/1997,7471.5
10/15/1997,7470.27
10/16/1997,7470.6
10/17/1997,7471.02
10/18/1997,7468.25
10/19/1997,7465.31
10/20/1997,7461.82
10/21/1997,7460.66
10/22/1997,7460.22
10/23/1997,7460.41
10/24/1997,7468.27
10/25/1997,7470.43
10/26/1997,7469.24
10/27/1997,7472.05
10/28/1997,7472.82
10/31/1997,7472.65
11/1/1997,7471.84
11/2/1997,7471.19
11/3/1997,7471.68
11/4/1997,7471.88
11/5/1997,7472.03
11/6/1997,7472.65
11/7/1997,7471.49
11/8/1997,7472.65
