Date,Elevation (ft)
1/1/1997,1894.17
1/2/1997,1894.19
1/3/1997,1894.21
1/4/1997,1894.25
1/5/1997,1894.26
1/6/1997,1894.26
1/7/1997,1894.25
1/8/1997,1894.26
1/9/1997,1894.27
1/10/1997,1894.26
1/11/1997,1894.25
1/12/1997,1894.24
1/13/1997,1894.23
1/14/1997,1894.22
1/15/1997,1894.23
1/16/1997,1894.22
1/17/1997,1894.21
1/18/1997,1894.21
1/19/1997,1894.22
1/20/1997,1894.22
1/21/1997,1894.24
1/22/1997,1894.25
1/23/1997,1894.27
1/24/1997,1894.28
1/25/1997,1894.29
1/26/1997,1894.28
1/27/1997,1894.27
1/28/1997,1894.27
1/29/1997,1894.27
1/30/1997,1894.28
1/31/1997,1894.3
2/1/1997,1894.33
2/2/1997,1894.35
2/3/1997,1894.36
2/4/1997,1894.38
2/5/1997,1894.38
2/6/1997,1894.41
2/7/1997,1894.43
2/8/1997,1894.44
2/9/1997,1894.46
2/10/1997,1894.45
2/11/1997,1894.47
2/12/1997,1894.48
2/13/1997,1894.5
2/14/1997,1894.5
2/15/1997,1894.52
2/16/1997,1894.54
2/17/1997,1894.56
2/18/1997,1894.56
2/19/1997,1894.59
2/20/1997,1894.6
2/21/1997,1894.59
2/22/1997,1894.6
2/23/1997,1894.64
2/24/1997,1894.68
2/25/1997,1894.68
2/26/1997,1894.75
2/27/1997,1894.76
2/28/1997,1894.77
3/1/1997,1894.76
3/2/1997,1894.77
3/3/1997,1894.79
3/4/1997,1894.78
3/5/1997,1894.81
3/6/1997,1894.79
3/7/1997,1894.78
3/8/1997,1894.79
3/9/1997,1894.78
3/10/1997,1894.76
3/11/1997,1894.75
3/12/1997,1894.74
3/13/1997,1894.71
3/14/1997,1894.7
3/15/1997,1894.66
3/16/1997,1894.65
3/17/1997,1894.63
3/18/1997,1894.6
3/19/1997,1894.6
3/20/1997,1894.58
3/21/1997,1894.55
3/22/1997,1894.53
3/23/1997,1894.49
3/24/1997,1894.45
3/25/1997,1894.44
3/26/1997,1894.45
3/27/1997,1894.44
3/28/1997,1894.43
3/29/1997,1894.41
3/30/1997,1894.41
3/31/1997,1894.41
4/1/1997,1894.37
4/2/1997,1894.38
4/3/1997,1894.38
4/4/1997,1894.4
4/5/1997,1894.44
4/6/1997,1894.38
4/7/1997,1894.36
4/8/1997,1894.34
4/9/1997,1894.34
4/10/1997,1894.35
4/11/1997,1894.41
4/12/1997,1894.42
4/13/1997,1894.42
4/14/1997,1894.43
4/15/1997,1894.45
4/16/1997,1894.46
4/17/1997,1894.48
4/18/1997,1894.49
4/19/1997,1894.49
4/20/1997,1894.49
4/21/1997,1894.5
4/22/1997,1894.53
4/23/1997,1894.55
4/24/1997,1894.57
4/25/1997,1894.58
4/26/1997,1894.57
4/27/1997,1894.57
4/28/1997,1894.57
4/29/1997,1894.57
4/30/1997,1894.57
5/1/1997,1894.58
5/2/1997,1894.6
5/3/1997,1894.57
5/4/1997,1894.57
5/5/1997,1894.57
5/6/1997,1894.56
5/7/1997,1894.56
5/8/1997,1894.56
5/9/1997,1894.52
5/10/1997,1894.51
5/11/1997,1894.48
5/12/1997,1894.46
5/13/1997,1894.45
5/14/1997,1894.45
5/15/1997,1894.45
5/16/1997,1894.47
5/17/1997,1894.47
5/18/1997,1894.46
5/19/1997,1894.49
5/20/1997,1894.49
5/21/1997,1894.49
5/22/1997,1894.5
5/23/1997,1894.53
5/24/1997,1894.56
5/25/1997,1894.59
5/26/1997,1894.61
5/27/1997,1894.64
5/28/1997,1894.67
5/29/1997,1894.67
5/30/1997,1894.69
5/31/1997,1894.71
6/1/1997,1894.73
6/2/1997,1894.76
6/3/1997,1894.77
6/4/1997,1894.8
6/5/1997,1894.8
6/6/1997,1894.78
6/7/1997,1894.77
6/8/1997,1894.76
6/9/1997,1894.72
6/10/1997,1894.71
6/11/1997,1894.68
6/12/1997,1894.75
6/13/1997,1894.73
6/14/1997,1894.7
6/15/1997,1894.68
6/16/1997,1894.66
6/17/1997,1894.63
6/18/1997,1894.58
6/19/1997,1894.53
6/20/1997,1894.47
6/21/1997,1894.39
6/22/1997,1894.3
6/23/1997,1894.23
6/24/1997,1894.14
6/25/1997,1894.09
6/26/1997,1894.05
6/27/1997,1893.98
6/28/1997,1893.91
6/29/1997,1893.85
6/30/1997,1893.78
7/1/1997,1893.69
7/2/1997,1893.62
7/3/1997,1893.53
7/4/1997,1893.46
7/5/1997,1893.4
7/6/1997,1893.4
7/7/1997,1893.39
7/8/1997,1893.34
7/9/1997,1893.29
7/10/1997,1893.24
7/11/1997,1893.17
7/12/1997,1893.09
7/13/1997,1892.99
7/14/1997,1892.9
7/15/1997,1892.8
7/16/1997,1892.71
7/17/1997,1892.61
7/18/1997,1892.51
7/19/1997,1892.39
7/20/1997,1892.28
7/21/1997,1892.19
7/22/1997,1892.08
7/23/1997,1891.98
7/24/1997,1891.86
7/25/1997,1891.74
7/26/1997,1891.6
7/27/1997,1891.46
7/28/1997,1891.44
7/29/1997,1891.28
7/30/1997,1891.24
7/31/1997,1891.12
8/1/1997,1891.02
8/2/1997,1891.04
8/3/1997,1890.97
8/4/1997,1890.91
8/5/1997,1890.81
8/6/1997,1890.74
8/7/1997,1890.74
8/8/1997,1890.67
8/9/1997,1890.6
8/10/1997,1890.54
8/11/1997,1890.48
8/12/1997,1890.44
8/13/1997,1890.38
8/14/1997,1890.31
8/15/1997,1890.24
8/16/1997,1890.17
8/17/1997,1890.1
8/18/1997,1890.04
8/19/1997,1889.97
8/20/1997,1889.98
8/21/1997,1889.92
8/22/1997,1889.89
8/23/1997,1889.84
8/24/1997,1889.77
8/25/1997,1889.73
8/26/1997,1889.66
8/27/1997,1889.61
8/28/1997,1889.54
8/29/1997,1889.48
8/30/1997,1889.49
8/31/1997,1889.49
9/1/1997,1889.48
9/2/1997,1889.48
9/3/1997,1889.46
9/4/1997,1889.45
9/5/1997,1889.44
9/6/1997,1889.43
9/7/1997,1889.44
9/8/1997,1889.43
9/9/1997,1889.46
9/10/1997,1889.44
9/11/1997,1889.42
9/12/1997,1889.39
9/13/1997,1889.41
9/14/1997,1889.39
9/15/1997,1889.41
9/16/1997,1889.45
9/17/1997,1889.61
9/18/1997,1889.69
9/19/1997,1889.73
9/20/1997,1889.72
9/21/1997,1889.71
9/22/1997,1889.72
9/23/1997,1889.76
9/24/1997,1889.83
9/25/1997,1889.85
9/26/1997,1889.87
9/27/1997,1889.88
9/28/1997,1889.88
9/29/1997,1889.88
9/30/1997,1889.88
10/1/1997,1889.88
10/2/1997,1889.89
10/3/1997,1889.89
10/4/1997,1889.87
10/5/1997,1889.87
10/6/1997,1889.87
10/7/1997,1889.86
10/8/1997,1889.85
10/9/1997,1889.82
10/10/1997,1889.81
10/11/1997,1889.81
10/12/1997,1889.82
10/13/1997,1889.82
10/14/1997,1889.8
10/15/1997,1889.79
10/16/1997,1889.78
10/17/1997,1889.78
10/18/1997,1889.78
10/19/1997,1889.77
10/20/1997,1889.77
10/21/1997,1889.77
10/22/1997,1889.76
10/23/1997,1889.76
10/24/1997,1889.76
10/25/1997,1889.83
10/26/1997,1889.98
10/27/1997,1890.01
10/28/1997,1890.08
10/29/1997,1890.1
10/30/1997,1890.12
10/31/1997,1890.16
11/1/1997,1890.19
11/2/1997,1890.23
11/3/1997,1890.23
11/4/1997,1890.25
11/5/1997,1890.28
11/6/1997,1890.31
11/7/1997,1890.35
11/8/1997,1890.43
11/9/1997,1890.45
