Date,Elevation (ft)
1/1/1997,2062.61
1/2/1997,2062.61
1/3/1997,2062.62
1/4/1997,2062.71
1/5/1997,2062.72
1/6/1997,2062.71
1/7/1997,2062.71
1/8/1997,2062.72
1/9/1997,2062.76
1/10/1997,2062.75
1/11/1997,2062.76
1/12/1997,2062.76
1/13/1997,2062.75
1/14/1997,2062.75
1/15/1997,2062.76
1/16/1997,2062.76
1/17/1997,2062.76
1/18/1997,2062.76
1/19/1997,2062.76
1/20/1997,2062.76
1/21/1997,2062.76
1/22/1997,2062.76
1/23/1997,2062.76
1/24/1997,2062.76
1/25/1997,2062.76
1/26/1997,2062.76
1/27/1997,2062.76
1/28/1997,2062.78
1/29/1997,2062.78
1/30/1997,2062.78
1/31/1997,2062.78
2/1/1997,2062.78
2/2/1997,2062.78
2/3/1997,2062.78
2/4/1997,2062.78
2/5/1997,2062.76
2/6/1997,2062.51
2/7/1997,2062.51
2/8/1997,2062.5
2/9/1997,2062.5
2/10/1997,2062.49
2/11/1997,2062.5
2/12/1997,2062.5
2/13/1997,2062.49
2/14/1997,2062.49
2/15/1997,2062.51
2/16/1997,2062.51
2/17/1997,2062.5
2/18/1997,2062.5
2/19/1997,2062.47
2/20/1997,2062.5
2/21/1997,2062.47
2/22/1997,2062.47
2/23/1997,2062.49
2/24/1997,2062.46
2/25/1997,2062.44
2/26/1997,2062.4
2/27/1997,2062.44
2/28/1997,2062.45
3/1/1997,2062.49
3/2/1997,2062.44
3/3/1997,2062.47
3/4/1997,2062.42
3/5/1997,2062.36
3/6/1997,2062.3
3/7/1997,2062.23
3/8/1997,2062.13
3/9/1997,2062.05
3/10/1997,2061.98
3/11/1997,2062.03
3/12/1997,2062.21
3/13/1997,2062.59
3/14/1997,2062.97
3/15/1997,2063.28
3/16/1997,2063.52
3/17/1997,2063.62
3/18/1997,2063.69
3/19/1997,2063.83
3/20/1997,2065.33
3/21/1997,2072.52
3/22/1997,2077.62
3/23/1997,2081.07
3/24/1997,2082.19
3/25/1997,2081.64
3/26/1997,2081.47
3/27/1997,2081.28
3/28/1997,2080.55
3/29/1997,2079.58
3/30/1997,2078.43
3/31/1997,2077.26
4/1/1997,2076.03
4/2/1997,2074.77
4/3/1997,2073.45
4/4/1997,2072.18
4/5/1997,2071.01
4/6/1997,2069.55
4/7/1997,2068.41
4/8/1997,2067.71
4/9/1997,2067.19
4/10/1997,2066.86
4/11/1997,2066.52
4/12/1997,2066.12
4/13/1997,2065.78
4/14/1997,2065.45
4/15/1997,2065.21
4/16/1997,2065
4/17/1997,2064.97
4/18/1997,2065.55
4/19/1997,2066.61
4/20/1997,2067.34
4/21/1997,2067.61
4/22/1997,2067.7
4/23/1997,2067.66
4/24/1997,2067.44
4/25/1997,2067.18
4/26/1997,2066.86
4/27/1997,2066.47
4/28/1997,2066.22
4/29/1997,2065.96
4/30/1997,2065.7
5/1/1997,2065.47
5/2/1997,2065.23
5/3/1997,2065
5/4/1997,2064.85
5/5/1997,2064.93
5/6/1997,2065.02
5/7/1997,2065.17
5/8/1997,2065.17
5/9/1997,2065.22
5/10/1997,2065.28
5/11/1997,2065.27
5/12/1997,2065.27
5/13/1997,2065.27
5/14/1997,2065.27
5/15/1997,2065.28
5/16/1997,2065.26
5/17/1997,2065.27
5/18/1997,2065.27
5/19/1997,2065.27
5/20/1997,2065.22
5/21/1997,2065.28
5/22/1997,2065.27
5/23/1997,2065.28
5/24/1997,2065.26
5/25/1997,2065.28
5/26/1997,2065.27
5/27/1997,2065.27
5/28/1997,2065.28
5/29/1997,2065.27
5/30/1997,2065.24
5/31/1997,2065.24
6/1/1997,2065.26
6/2/1997,2065.23
6/3/1997,2065.23
6/4/1997,2065.22
6/5/1997,2065.21
6/6/1997,2065.18
6/7/1997,2065.18
6/8/1997,2065.16
6/9/1997,2065.13
6/10/1997,2065.12
6/11/1997,2065.11
6/12/1997,2065.11
6/13/1997,2065.11
6/14/1997,2065.11
6/15/1997,2065.07
6/16/1997,2065.08
6/17/1997,2065.07
6/18/1997,2065.11
6/19/1997,2065.09
6/20/1997,2065.07
6/21/1997,2065.07
6/22/1997,2065.04
6/23/1997,2065.04
6/24/1997,2065.07
6/25/1997,2065.03
6/26/1997,2065.01
6/27/1997,2065.02
6/28/1997,2065.08
6/29/1997,2064.97
6/30/1997,2065.03
7/1/1997,2065.21
7/2/1997,2065.23
7/3/1997,2065.34
7/4/1997,2065.4
7/5/1997,2065.53
7/6/1997,2065.62
7/7/1997,2065.66
7/8/1997,2065.62
7/9/1997,2065.53
7/10/1997,2065.53
7/11/1997,2065.59
7/12/1997,2065.49
7/13/1997,2065.43
7/14/1997,2065.38
7/15/1997,2065.32
7/16/1997,2065.28
7/17/1997,2065.26
7/18/1997,2065.64
7/19/1997,2065.99
7/20/1997,2065.95
7/21/1997,2065.89
7/22/1997,2065.89
7/23/1997,2065.78
7/24/1997,2065.6
7/25/1997,2065.44
7/26/1997,2065.28
7/27/1997,2065.14
7/28/1997,2065.08
7/29/1997,2064.98
7/30/1997,2065.02
7/31/1997,2065.07
8/1/1997,2065.09
8/2/1997,2065.05
8/3/1997,2065.02
8/4/1997,2064.98
8/5/1997,2064.93
8/6/1997,2064.89
8/7/1997,2064.83
8/8/1997,2064.82
8/9/1997,2064.71
8/10/1997,2064.68
8/11/1997,2064.66
8/12/1997,2064.57
8/13/1997,2064.52
8/14/1997,2064.51
8/15/1997,2064.46
8/16/1997,2064.37
8/17/1997,2064.31
8/18/1997,2064.27
8/19/1997,2064.3
8/20/1997,2064.25
8/21/1997,2064.21
8/22/1997,2064.17
8/23/1997,2064.11
8/24/1997,2064.06
8/25/1997,2064.01
8/26/1997,2063.94
8/27/1997,2063.86
8/28/1997,2063.88
8/29/1997,2063.8
8/30/1997,2063.75
8/31/1997,2063.7
9/1/1997,2063.62
9/2/1997,2063.55
9/3/1997,2063.49
9/4/1997,2063.45
9/5/1997,2063.39
9/6/1997,2063.34
9/7/1997,2063.32
9/8/1997,2063.26
9/9/1997,2063.23
9/10/1997,2063.21
9/11/1997,2063.18
9/12/1997,2063.18
9/13/1997,2063.17
9/14/1997,2063.17
9/15/1997,2063.23
9/16/1997,2063.14
9/17/1997,2063.12
9/18/1997,2063.14
9/19/1997,2063.08
9/20/1997,2063.07
9/21/1997,2063.06
9/22/1997,2063.06
9/23/1997,2063.03
9/24/1997,2063.02
9/25/1997,2063.01
9/26/1997,2063
9/27/1997,2063.01
9/28/1997,2062.98
9/29/1997,2062.92
9/30/1997,2062.92
10/1/1997,2062.91
10/2/1997,2062.91
10/3/1997,2062.9
10/4/1997,2062.9
10/5/1997,2062.89
10/6/1997,2062.89
10/7/1997,2062.88
10/8/1997,2062.88
10/9/1997,2062.87
10/10/1997,2062.87
10/11/1997,2062.86
10/12/1997,2062.86
10/13/1997,2062.85
10/14/1997,2062.85
10/15/1997,2062.84
10/16/1997,2062.84
10/17/1997,2062.83
10/18/1997,2062.83
10/19/1997,2062.82
10/20/1997,2062.82
10/21/1997,2062.81
10/22/1997,2062.81
10/23/1997,2062.8
10/24/1997,2062.8
10/25/1997,2062.79
10/26/1997,2062.79
10/27/1997,2062.78
10/28/1997,2062.78
10/29/1997,2062.77
10/30/1997,2062.77
10/31/1997,2062.76
11/1/1997,2062.76
11/2/1997,2062.76
11/3/1997,2062.75
11/4/1997,2062.75
11/5/1997,2062.75
11/6/1997,2062.75
11/7/1997,2062.76
11/8/1997,2062.77
11/9/1997,2062.78
11/10/1997,2062.79
11/11/1997,2062.8
11/12/1997,2062.8
11/13/1997,2062.81
11/14/1997,2062.81
11/15/1997,2062.82
11/16/1997,2062.82
11/17/1997,2062.83
11/18/1997,2062.83
11/19/1997,2062.84
11/20/1997,2062.84
11/21/1997,2062.84
11/22/1997,2062.85
11/23/1997,2062.85
11/24/1997,2062.85
11/25/1997,2062.85
11/26/1997,2062.85
11/27/1997,2062.85
11/28/1997,2062.85
11/29/1997,2062.85
11/30/1997,2062.85
12/1/1997,2062.85
12/2/1997,2062.85
12/3/1997,2062.84
12/4/1997,2062.84
12/5/1997,2062.83
12/6/1997,2062.83
12/7/1997,2062.82
12/8/1997,2062.82
12/9/1997,2062.81
12/10/1997,2062.81
12/11/1997,2062.8
12/12/1997,2062.8
12/13/1997,2062.79
12/14/1997,2062.79
12/15/1997,2062.78
12/16/1997,2062.78
12/17/1997,2062.78
12/18/1997,2062.77
12/19/1997,2062.77
12/20/1997,2062.77
12/21/1997,2062.77
12/22/1997,2062.77
12/23/1997,2062.77
12/24/1997,2062.77
12/25/1997,2062.77
12/26/1997,2062.77
12/27/1997,2062.76
12/28/1997,2062.76
12/29/1997,2062.76
12/30/1997,2062.76
12/31/1997,2062.76
1/1/1998,2062.76
1/2/1998,2062.73
1/3/1998,2062.7
1/4/1998,2062.67
1/5/1998,2062.64
1/6/1998,2062.6
1/7/1998,2062.57
1/8/1998,2062.54
1/9/1998,2062.51
1/10/1998,2062.48
1/11/1998,2062.45
1/12/1998,2062.42
1/13/1998,2062.4
1/14/1998,2062.36
1/15/1998,2062.32
1/16/1998,2062.28
1/17/1998,2062.28
1/18/1998,2062.28
1/19/1998,2062.28
1/20/1998,2062.28
1/21/1998,2062.28
1/22/1998,2062.28
1/23/1998,2062.28
1/24/1998,2062.28
1/25/1998,2062.28
1/26/1998,2062.28
1/27/1998,2062.28
1/28/1998,2062.28
1/29/1998,2062.28
1/30/1998,2062.28
1/31/1998,2062.28
2/1/1998,2062.28
2/2/1998,2062.28
2/3/1998,2062.28
2/4/1998,2062.28
2/5/1998,2062.28
2/6/1998,2062.28
2/7/1998,2062.28
2/8/1998,2062.28
2/9/1998,2062.28
2/10/1998,2062.28
2/11/1998,2062.28
2/12/1998,2062.28
2/13/1998,2062.28
2/14/1998,2062.28
2/15/1998,2062.28
2/16/1998,2062.28
2/17/1998,2062.28
2/18/1998,2062.28
2/19/1998,2062.28
2/20/1998,2062.28
2/21/1998,2062.28
2/22/1998,2062.28
2/23/1998,2062.28
2/24/1998,2062.28
2/25/1998,2062.28
2/26/1998,2062.28
2/27/1998,2062.28
2/28/1998,2062.28
3/1/1998,2062.28
3/2/1998,2062.27
3/3/1998,2062.27
3/4/1998,2062.26
3/5/1998,2062.26
3/6/1998,2062.25
3/7/1998,2062.25
3/8/1998,2062.24
3/9/1998,2062.24
3/10/1998,2062.23
3/11/1998,2062.22
3/12/1998,2062.21
3/13/1998,2062.2
3/14/1998,2062.19
3/15/1998,2062.18
3/16/1998,2062.17
3/17/1998,2062.16
3/18/1998,2062.15
3/19/1998,2062.08
3/20/1998,2061.97
3/21/1998,2061.86
3/22/1998,2061.8
3/23/1998,2061.76
3/24/1998,2061.8
3/25/1998,2061.86
3/26/1998,2062.04
3/27/1998,2062.51
3/28/1998,2062.88
3/29/1998,2063.17
3/30/1998,2063.32
3/31/1998,2063.6
4/1/1998,2063.88
4/2/1998,2064.09
4/3/1998,2064.32
4/4/1998,2064.48
4/5/1998,2064.64
4/6/1998,2064.79
4/7/1998,2064.94
4/8/1998,2065.06
4/9/1998,2065.18
4/10/1998,2065.25
4/11/1998,2065.3
4/12/1998,2065.33
4/13/1998,2065.31
4/14/1998,2065.28
4/15/1998,2065.27
4/16/1998,2065.26
4/17/1998,2065.24
4/18/1998,2065.21
4/19/1998,2065.17
4/20/1998,2065.16
4/21/1998,2065.13
4/22/1998,2065.1
4/23/1998,2065.13
4/24/1998,2065.12
4/25/1998,2065.11
4/26/1998,2065.08
4/27/1998,2065.06
4/28/1998,2065.03
4/29/1998,2065.01
4/30/1998,2065.01
5/1/1998,2064.97
5/2/1998,2064.96
5/3/1998,2064.94
5/4/1998,2064.93
5/5/1998,2064.89
5/6/1998,2064.88
5/7/1998,2064.87
5/8/1998,2064.86
5/9/1998,2064.86
5/10/1998,2064.89
5/11/1998,2064.87
5/12/1998,2064.85
5/13/1998,2064.85
5/14/1998,2064.89
5/15/1998,2064.9
5/16/1998,2064.87
5/17/1998,2064.87
5/18/1998,2064.85
5/19/1998,2064.84
5/20/1998,2064.81
5/21/1998,2064.81
5/22/1998,2064.79
5/23/1998,2064.8
5/24/1998,2064.8
5/25/1998,2064.77
5/26/1998,2064.73
5/27/1998,2064.74
5/28/1998,2064.73
5/29/1998,2064.66
5/30/1998,2064.66
5/31/1998,2064.56
6/1/1998,2064.45
6/2/1998,2064.43
6/3/1998,2064.33
6/4/1998,2064.3
6/5/1998,2064.25
6/6/1998,2064.24
6/7/1998,2064.23
6/8/1998,2064.24
6/9/1998,2064.21
6/10/1998,2064.2
6/11/1998,2064.18
6/12/1998,2064.18
6/13/1998,2064.18
6/14/1998,2064.15
6/15/1998,2064.12
6/16/1998,2064.13
6/17/1998,2064.2
6/18/1998,2064.38
6/19/1998,2064.35
6/20/1998,2065.45
6/21/1998,2066.28
6/22/1998,2066.37
6/23/1998,2066.33
6/24/1998,2066.11
6/25/1998,2065.89
6/26/1998,2065.65
6/27/1998,2065.39
6/28/1998,2065.18
6/29/1998,2064.98
6/30/1998,2064.89
7/1/1998,2064.86
7/2/1998,2064.86
7/3/1998,2064.83
7/4/1998,2064.78
7/5/1998,2064.73
7/6/1998,2064.77
7/7/1998,2064.74
7/8/1998,2064.69
7/9/1998,2064.77
7/10/1998,2064.71
7/11/1998,2064.72
7/12/1998,2064.61
7/13/1998,2064.61
7/14/1998,2064.54
7/15/1998,2064.46
7/16/1998,2064.47
7/17/1998,2064.37
7/18/1998,2064.27
7/19/1998,2064.25
7/20/1998,2064.11
7/21/1998,2064.06
7/22/1998,2063.99
7/23/1998,2063.89
7/24/1998,2063.82
7/25/1998,2063.75
7/26/1998,2063.63
7/27/1998,2063.54
7/28/1998,2063.4
7/29/1998,2063.32
7/30/1998,2063.22
7/31/1998,2063.08
8/1/1998,2063.1
8/2/1998,2063.09
8/3/1998,2063.07
8/4/1998,2063.06
8/5/1998,2063.04
8/6/1998,2063.02
8/7/1998,2063
8/8/1998,2062.97
8/9/1998,2062.9
8/10/1998,2062.84
8/11/1998,2062.81
8/12/1998,2062.76
8/13/1998,2062.73
8/14/1998,2062.7
8/15/1998,2062.65
8/16/1998,2062.62
8/17/1998,2062.59
8/18/1998,2063.12
8/19/1998,2064.91
8/20/1998,2065.7
8/21/1998,2066.49
8/22/1998,2067.27
8/23/1998,2067.12
8/24/1998,2066.75
8/25/1998,2066.27
8/26/1998,2065.91
8/27/1998,2065.5
8/28/1998,2065.18
8/29/1998,2064.91
8/30/1998,2064.67
8/31/1998,2064.56
9/1/1998,2064.49
9/2/1998,2064.44
9/3/1998,2064.42
9/4/1998,2064.39
9/5/1998,2064.34
9/6/1998,2064.33
9/7/1998,2064.23
9/8/1998,2064.18
9/9/1998,2064.18
9/10/1998,2064.03
9/11/1998,2064.09
9/12/1998,2064.07
9/13/1998,2064.12
