Date,Elevation (ft)
1/1/98,6029.29
1/2/98,6029.23
1/3/98,6029.17
1/4/98,6029.08
1/5/98,6029.03
1/6/98,6028.94
1/7/98,6028.85
1/8/98,6028.8
1/9/98,6028.76
1/10/98,6028.71
1/11/98,6028.67
1/12/98,6028.63
1/13/98,6028.62
1/14/98,6028.58
1/15/98,6028.55
1/16/98,6028.51
1/17/98,6028.49
1/18/98,6028.45
1/19/98,6028.45
1/20/98,6028.45
1/21/98,6028.41
1/22/98,6028.38
1/23/98,6028.33
1/24/98,6028.28
1/25/98,6028.28
1/26/98,6028.26
1/27/98,6028.24
1/28/98,6028.2
1/29/98,6028.19
1/30/98,6028.15
1/31/98,6028.13
2/1/98,6028.08
2/2/98,6028.05
2/3/98,6028.02
2/4/98,6027.99
2/5/98,6027.97
2/6/98,6027.94
2/7/98,6027.91
2/8/98,6027.88
2/9/98,6027.85
2/10/98,6027.82
2/11/98,6027.79
2/12/98,6027.76
2/13/98,6027.73
2/14/98,6027.7
2/15/98,6027.68
2/16/98,6027.66
2/17/98,6027.64
2/18/98,6027.62
2/19/98,6027.6
2/20/98,6027.58
2/21/98,6027.56
2/22/98,6027.53
2/23/98,6027.5
2/24/98,6027.47
2/25/98,6027.44
2/26/98,6027.41
2/27/98,6027.38
2/28/98,6027.35
3/1/98,6027.27
3/2/98,6027.21
3/3/98,6027.18
3/4/98,6027.12
3/5/98,6027.07
3/6/98,6027.03
3/7/98,6026.97
3/8/98,6026.91
3/9/98,6026.85
3/10/98,6026.79
3/11/98,6026.74
3/12/98,6026.69
3/13/98,6026.65
3/14/98,6026.62
3/15/98,6026.59
3/16/98,6026.59
3/17/98,6026.57
3/18/98,6026.61
3/19/98,6026.59
3/20/98,6026.57
3/21/98,6026.54
3/22/98,6026.54
3/23/98,6026.55
3/24/98,6026.59
3/25/98,6026.74
3/26/98,6026.81
3/27/98,6026.86
3/28/98,6026.93
3/29/98,6026.98
3/30/98,6027.02
3/31/98,6027.01
4/1/98,6027.02
4/2/98,6026.99
4/3/98,6026.93
4/4/98,6026.91
4/5/98,6026.88
4/6/98,6026.86
4/7/98,6026.83
4/8/98,6026.75
4/9/98,6026.7
4/10/98,6026.64
4/11/98,6026.6
4/12/98,6026.53
4/13/98,6026.46
4/14/98,6026.46
4/15/98,6026.39
4/16/98,6026.36
4/17/98,6026.34
4/18/98,6026.27
4/19/98,6026.21
4/20/98,6026.19
4/21/98,6026.15
4/22/98,6026.09
4/23/98,6026.04
4/24/98,6025.99
4/25/98,6025.97
4/26/98,6025.93
4/27/98,6025.91
4/28/98,6025.86
4/29/98,6025.84
4/30/98,6025.82
5/1/98,6025.81
5/2/98,6025.82
5/3/98,6025.82
5/4/98,6025.83
5/5/98,6025.87
5/6/98,6025.91
5/7/98,6025.96
5/8/98,6026.02
5/9/98,6026.13
5/10/98,6026.15
5/11/98,6026.22
5/12/98,6026.29
5/13/98,6026.36
5/14/98,6026.37
5/15/98,6026.45
5/16/98,6026.49
5/17/98,6026.53
5/18/98,6026.56
5/19/98,6026.59
5/20/98,6026.6
5/21/98,6026.73
5/22/98,6026.82
