Year, Number of Drawdowns, Percent of Year in Drawdown, Average Days of Drawdown, SD of Drawdown, Average Percent Difference, SD Percent Difference, Average Rate of Change, SD Rate of Change, Max Daily Drawdown
2004,1,0.16986301369863013,62.0,0.0,-0.001701246996509781,0.0,-0.15901639344261997,0.0,-9.699999999999818
2005,1,0.15342465753424658,56.0,0.0,-0.0030808394671380055,0.0,-0.3181818181818182,0.0,-17.5
2006,1,0.3835616438356164,140.0,0.0,-0.006321982315298693,0.0,-0.25913669064747863,0.0,-36.01999999999953
2007,3,0.11232876712328767,13.666666666666666,2.494438257849294,-0.001332841914345048,0.000628446103117446,-0.5750138888888728,0.1686673677429751,-12.589999999999236
2008,1,0.07671232876712329,28.0,0.0,-0.0031811249757616156,0.0,-0.6744444444444458,0.0,-18.210000000000036
2009,1,0.07945205479452055,29.0,0.0,-0.0032533379876080507,0.0,-0.6657142857142974,0.0,-18.640000000000327
2010,2,0.3561643835616438,65.0,4.0,-0.005867069994534794,0.0024802450770546407,-0.5419215686274526,0.2582450980392178,-48.01000000000022
2011,3,0.13150684931506848,16.0,8.48528137423857,-0.0018053782961334117,0.0019270311936096425,-0.509382716049419,0.3217654394408859,-26.020000000000437
2012,1,0.049315068493150684,18.0,0.0,-0.0005989030617604184,0.0,-0.20117647058818608,0.0,-3.4199999999991633
2013,1,0.09315068493150686,34.0,0.0,-0.004475070086724114,0.0,-0.776363636363633,0.0,-25.61999999999989
2018,1,0.1589041095890411,58.0,0.0,-0.00624082424267816,0.0,-0.6271929824561403,0.0,-35.75
