Date,Elevation (ft)
2000-01-01,1907.14
2000-01-02,1906.92
2000-01-03,1906.61
2000-01-04,1906.72
2000-01-05,1906
2000-01-06,1907.25
2000-01-07,1906.67
2000-01-08,1906.76
2000-01-09,1906.46
2000-01-10,1906.6
2000-01-11,1906.87
2000-01-12,1906.63
2000-01-13,1906.89
2000-01-14,1906.53
2000-01-15,1906.48
2000-01-16,1906.87
2000-01-17,1906.61
2000-01-18,1906.88
2000-01-19,1906.99
2000-01-20,1906.85
2000-01-21,1906.96
2000-01-22,1907.04
2000-01-23,1906.8
2000-01-24,1906.92
2000-01-25,1906.65
2000-01-26,1906.84
2000-01-27,1906.86
2000-01-28,1906.67
2000-01-29,1906.85
2000-01-30,1907
2000-01-31,1907.26
2000-02-01,1907.05
2000-02-02,1907
2000-02-03,1907.06
2000-02-04,1906.86
2000-02-05,1907.31
2000-02-06,1907.07
2000-02-07,1907.17
2000-02-08,1907.09
2000-02-09,1906.96
2000-02-10,1906.98
2000-02-11,1906.39
2000-02-12,1907.08
2000-02-13,1907.33
2000-02-14,1907
2000-02-15,1907.35
2000-02-16,1907.52
2000-02-17,1907.35
2000-02-18,1907.29
2000-02-19,1907.08
2000-02-20,1907.62
2000-02-21,1907.45
2000-02-22,1907.18
2000-02-23,1907.38
2000-02-24,1907.42
2000-02-25,1907.23
2000-02-26,1907.26
2000-02-27,1907.5
2000-02-28,1907.59
2000-02-29,1907.31
2000-03-01,1907.39
2000-03-02,1907.23
2000-03-03,1907.34
2000-03-04,1907.56
2000-03-05,1907.43
2000-03-06,1907.42
2000-03-07,1907.65
2000-03-08,1907.65
2000-03-09,1908.11
2000-03-10,1907.91
2000-03-11,1908.14
2000-03-12,1908.16
2000-03-13,1908.12
2000-03-14,1908.12
2000-03-15,1907.98
2000-03-16,1907.7
2000-03-17,1907.8
2000-03-18,1907.9
2000-03-19,1907.9
2000-03-20,1907.83
2000-03-21,1907.99
2000-03-22,1908.02
2000-03-23,1908.65
2000-03-24,1909.3
2000-03-25,1909.52
2000-03-26,1909.53
2000-03-27,1909.57
2000-03-28,1909.72
2000-03-29,1909.98
