Date,Elevation (ft)
2000-01-01,1741.98
2000-01-02,1741.77
2000-01-03,1741.58
2000-01-04,1741.54
2000-01-05,1741.63
2000-01-06,1741.77
2000-01-07,1741.93
2000-01-08,1742.03
2000-01-09,1742.17
2000-01-10,1742.31
2000-01-11,1742.41
2000-01-12,1742.48
2000-01-13,1742.5
2000-01-14,1742.53
2000-01-15,1742.63
2000-01-16,1742.75
2000-01-17,1742.9
2000-01-18,1742.97
2000-01-19,1742.87
2000-01-20,1742.67
2000-01-21,1742.44
2000-01-22,1742.22
2000-01-23,1742.08
2000-01-24,1741.97
2000-01-25,1741.88
2000-01-26,1741.65
2000-01-27,1741.39
2000-01-28,1741.09
2000-01-29,1740.82
2000-01-30,1740.56
2000-01-31,1740.33
2000-02-01,1740.29
2000-02-02,1740.6
2000-02-03,1740.83
2000-02-04,1741.02
2000-02-05,1741.19
2000-02-06,1741.37
2000-02-07,1740.88
2000-02-08,1740.34
2000-02-09,1739.88
2000-02-10,1739.39
2000-02-11,1739.22
2000-02-12,1738.8
2000-02-13,1738.58
2000-02-14,1738.88
2000-02-15,1738.99
2000-02-16,1739.17
2000-02-17,1739.28
2000-02-18,1739.26
2000-02-19,1739.05
2000-02-20,1738.95
2000-02-21,1739.01
2000-02-22,1739.14
2000-02-23,1739.3
2000-02-24,1739.47
2000-02-25,1739.53
2000-02-26,1739.65
2000-02-27,1739.81
2000-02-28,1739.99
2000-02-29,1740.16
2000-03-01,1740.33
2000-03-02,1740.45
2000-03-03,1740.54
2000-03-04,1740.68
2000-03-05,1740.85
2000-03-06,1741.24
2000-03-07,1741.52
2000-03-08,1741.77
2000-03-09,1741.99
2000-03-10,1742.21
2000-03-11,1742.62
2000-03-12,1743.12
2000-03-13,1743.6
2000-03-14,1744.08
2000-03-15,1744.57
2000-03-16,1744.97
2000-03-17,1745.2
2000-03-18,1745.54
2000-03-19,1745.52
2000-03-20,1745.36
2000-03-21,1745.24
2000-03-22,1745.07
2000-03-23,1744.97
2000-03-24,1745.01
2000-03-25,1745.46
2000-03-26,1745.9
2000-03-27,1746.26
2000-03-28,1746.66
2000-03-29,1747.01
2000-03-30,1747.37
2000-03-31,1747.72
2000-04-01,1747.99
2000-04-02,1748.37
2000-04-03,1748.71
2000-04-04,1749.06
2000-04-05,1749.22
2000-04-06,1749.23
2000-04-07,1748.88
2000-04-08,1748.75
2000-04-09,1748.7
2000-04-10,1748.6
2000-04-11,1748.47
2000-04-12,1748.72
2000-04-13,1749.1
2000-04-14,1749.41
2000-04-15,1749.72
2000-04-16,1750.03
2000-04-17,1750.3
2000-04-18,1750.52
2000-04-19,1750.5
2000-04-20,1750.7
2000-04-21,1750.79
2000-04-22,1750.86
2000-04-23,1750.93
2000-04-24,1751
2000-04-25,1751.07
2000-04-26,1751.14
2000-04-27,1751.22
2000-04-28,1751.23
2000-04-29,1751.27
2000-04-30,1751.29
2000-05-01,1751.33
2000-05-02,1751.37
2000-05-03,1751.41
2000-05-04,1751.43
2000-05-05,1751.48
2000-05-06,1751.5
2000-05-07,1751.53
2000-05-08,1751.49
2000-05-09,1751.5
2000-05-10,1751.51
2000-05-11,1751.51
2000-05-12,1751.53
2000-05-13,1751.5
2000-05-14,1751.48
2000-05-15,1751.49
2000-05-16,1751.47
2000-05-17,1751.41
2000-05-18,1751.38
2000-05-19,1751.33
2000-05-20,1751.28
2000-05-21,1751.27
2000-05-22,1751.3
2000-05-23,1751.3
2000-05-24,1751.31
2000-05-25,1751.28
2000-05-26,1751.22
2000-05-27,1751.16
2000-05-28,1751.1
2000-05-29,1751.06
2000-05-30,1750.97
2000-05-31,1750.9
2000-06-01,1750.81
2000-06-02,1750.73
2000-06-03,1750.64
2000-06-04,1750.52
2000-06-05,1750.38
2000-06-06,1750.25
2000-06-07,1750.13
2000-06-08,1749.97
2000-06-09,1749.78
2000-06-10,1749.59
2000-06-11,1749.45
2000-06-12,1749.3
2000-06-13,1749.15
2000-06-14,1748.99
2000-06-15,1748.84
2000-06-16,1748.66
2000-06-17,1748.51
2000-06-18,1748.37
2000-06-19,1748.22
2000-06-20,1748.07
2000-06-21,1747.9
2000-06-22,1747.72
2000-06-23,1747.51
2000-06-24,1747.33
2000-06-25,1747.22
2000-06-26,1747.07
2000-06-27,1746.92
2000-06-28,1746.78
2000-06-29,1746.62
2000-06-30,1746.46
2000-07-01,1746.33
2000-07-02,1746.2
2000-07-03,1746.05
2000-07-04,1745.88
2000-07-05,1745.7
2000-07-06,1745.53
2000-07-07,1745.35
2000-07-08,1745.16
2000-07-09,1744.99
2000-07-10,1744.8
2000-07-11,1744.61
2000-07-12,1744.4
2000-07-13,1744.28
2000-07-14,1744.13
2000-07-15,1743.97
2000-07-16,1743.82
2000-07-17,1743.67
2000-07-18,1743.47
2000-07-19,1743.24
2000-07-20,1743.06
2000-07-21,1742.93
2000-07-22,1742.75
