Start Date, End Date, Duration, Start Elevation, End Elevation, Percent Difference
1/2/97,1/7/97,6,7675.0,7675.0,0.0
1/8/97,1/15/97,8,7676.0,7676.0,0.0
1/16/97,2/28/97,44,7677.0,7672.0,-0.0006512960791976032
3/1/97,4/19/97,50,7673.0,7669.0,-0.0005213084842955819
4/22/97,4/28/97,7,7673.0,7671.0,-0.00026065424214779094
4/30/97,5/6/97,7,7673.0,7673.0,0.0
5/16/97,5/28/97,13,7677.0,7674.0,-0.00039077764751856197
6/1/97,6/7/97,7,7676.0,7676.0,0.0
6/8/97,6/13/97,6,7677.0,7676.0,-0.00013025921583952066
6/14/97,6/25/97,12,7677.0,7676.0,-0.00013025921583952066
6/26/97,7/5/97,10,7677.0,7676.0,-0.00013025921583952066
7/6/97,7/27/97,22,7677.0,7676.0,-0.00013025921583952066
7/28/97,8/5/97,9,7677.0,7677.0,0.0
8/6/97,9/17/97,43,7678.0,7674.0,-0.0005209690023443605
9/18/97,10/17/97,30,7675.0,7675.0,0.0
10/18/97,2/14/98,120,7676.0,7674.0,-0.0002605523710265763
2/15/98,3/22/98,36,7675.0,7675.0,0.0
3/23/98,4/11/98,20,7676.0,7674.0,-0.0002605523710265763
4/12/98,5/19/98,38,7675.0,7674.0,-0.0001302931596091205
5/21/98,5/28/98,8,7677.0,7677.0,0.0
5/29/98,6/3/98,6,7678.0,7676.0,-0.00026048450117218026
6/4/98,10/30/98,149,7677.0,7674.0,-0.00039077764751856197
10/31/98,11/15/98,16,7675.0,7675.0,0.0
11/16/98,3/27/99,132,7676.0,7676.0,0.0
3/28/99,4/28/99,32,7677.0,7675.0,-0.0002605184316790413
4/29/99,5/8/99,10,7676.0,7675.0,-0.00013027618551328816
5/9/99,5/13/99,5,7676.0,7675.0,-0.00013027618551328816
5/14/99,5/21/99,8,7676.0,7676.0,0.0
5/22/99,6/4/99,14,7677.0,7676.0,-0.00013025921583952066
6/5/99,8/16/99,73,7677.0,7676.0,-0.00013025921583952066
8/17/99,1/17/00,154,7677.0,7673.0,-0.0005210368633580826
1/18/00,2/12/00,26,7674.0,7674.0,0.0
2/13/00,2/28/00,16,7675.0,7675.0,0.0
2/29/00,4/12/00,44,7676.0,7676.0,0.0
4/13/00,4/24/00,12,7677.0,7676.0,-0.00013025921583952066
4/25/00,5/4/00,10,7677.0,7676.0,-0.00013025921583952066
5/5/00,5/10/00,6,7677.0,7676.0,-0.00013025921583952066
5/11/00,5/16/00,6,7677.0,7676.0,-0.00013025921583952066
5/17/00,5/31/00,15,7677.0,7676.0,-0.00013025921583952066
6/1/00,7/16/00,46,7677.0,7676.0,-0.00013025921583952066
7/17/00,7/23/00,7,7677.0,7676.0,-0.00013025921583952066
7/24/00,7/28/00,5,7677.0,7677.0,0.0
7/29/00,10/4/00,68,7678.0,7670.0,-0.001041938004688721
10/7/00,10/11/00,5,7674.0,7674.0,0.0
10/12/00,11/21/00,41,7675.0,7675.0,0.0
11/22/00,12/24/00,33,7676.0,7676.0,0.0
12/27/00,4/25/01,120,7677.0,7676.0,-0.00013025921583952066
4/26/01,5/9/01,14,7677.0,7675.0,-0.0002605184316790413
5/10/01,5/16/01,7,7677.0,7676.0,-0.00013025921583952066
5/17/01,5/25/01,9,7677.0,7676.0,-0.00013025921583952066
5/26/01,6/9/01,15,7677.0,7676.0,-0.00013025921583952066
6/10/01,9/9/01,92,7677.0,7677.0,0.0
9/10/01,12/11/01,93,7678.0,7670.0,-0.001041938004688721
12/18/01,12/27/01,10,7676.0,7676.0,0.0
12/28/01,1/28/02,32,7677.0,7676.0,-0.00013025921583952066
1/29/02,4/28/02,90,7677.0,7676.0,-0.00013025921583952066
4/29/02,5/16/02,18,7677.0,7676.0,-0.00013025921583952066
5/17/02,6/2/02,17,7677.0,7676.0,-0.00013025921583952066
6/3/02,9/1/02,91,7677.0,7673.0,-0.0005210368633580826
9/2/02,9/9/02,8,7674.0,7674.0,0.0
