Start Date, End Date, Duration, Start Elevation, End Elevation, Percent Difference, Rate of Change, Drawdown
1/6/97,2/15/97,42,2358.48,2344.22,-0.0060462670872766435,-0.3478048780487858,-14.260000000000218
3/4/97,3/12/97,10,2344.14,2343.91,-9.811700666343231e-05,-0.025555555555557576,-0.2300000000000182
5/14/97,11/14/97,186,2350.94,2297.49,-0.022735586616417378,-0.2889189189189204,-53.45000000000027
3/29/98,4/24/98,28,2356.8,2348.0,-0.003733876442634157,-0.32592592592593267,-8.800000000000182
7/25/98,11/9/98,109,2368.39,2341.33,-0.01142548313411218,-0.25055555555555503,-27.059999999999945
11/16/98,11/24/98,10,2340.96,2339.39,-0.0006706650263140607,-0.17444444444446264,-1.5700000000001637
11/26/98,11/30/98,6,2339.29,2339.21,-3.4198410628834924e-05,-0.01599999999998545,-0.07999999999992724
12/26/98,1/16/99,23,2338.91,2334.61,-0.0018384632157713325,-0.19545454545453306,-4.299999999999727
6/25/99,10/28/99,127,2366.27,2334.8,-0.013299412154994908,-0.2497619047619032,-31.4699999999998
11/27/99,12/20/99,25,2334.56,2332.28,-0.0009766294291000213,-0.09499999999998938,-2.2799999999997453
3/2/00,4/2/00,33,2351.05,2347.57,-0.0014801897024733705,-0.10875000000000057,-3.480000000000018
6/17/00,10/26/00,133,2365.72,2324.26,-0.017525319987149613,-0.3140909090909059,-41.45999999999958
11/20/00,1/9/01,52,2324.21,2319.6,-0.001983469652053871,-0.0903921568627476,-4.610000000000127
2/12/01,2/17/01,7,2317.51,2317.4,-4.7464735858799884e-05,-0.018333333333354556,-0.11000000000012733
5/31/01,11/12/01,167,2342.43,2285.06,-0.024491660369786887,-0.34560240963855354,-57.36999999999989
5/1/02,5/26/02,27,2344.14,2339.36,-0.0020391273558745407,-0.18384615384614406,-4.779999999999745
6/15/02,11/7/02,147,2338.38,2295.18,-0.01847432838118709,-0.295890410958906,-43.20000000000027
6/19/03,11/18/03,154,2367.04,2319.87,-0.019927842368527814,-0.3083006535947717,-47.17000000000007
3/3/04,3/14/04,13,2348.7,2347.17,-0.0006514241921061632,-0.12749999999997877,-1.5299999999997453
5/15/04,11/6/04,177,2358.67,2295.97,-0.026582777582281655,-0.35625000000000157,-62.70000000000027
7/19/05,12/1/05,137,2349.65,2324.43,-0.010733513502011046,-0.1854411764705901,-25.220000000000255
1/12/06,1/30/06,20,2348.36,2341.59,-0.0028828629341327485,-0.35631578947368325,-6.769999999999982
2/9/06,2/27/06,20,2343.98,2341.42,-0.0010921594894154154,-0.1347368421052603,-2.5599999999999454
5/24/06,11/17/06,179,2372.91,2322.91,-0.021071174212254153,-0.2808988764044944,-50.0
4/29/07,10/18/07,174,2345.73,2297.97,-0.02036039953447337,-0.27606936416185096,-47.76000000000022
10/28/07,12/2/07,37,2297.56,2291.32,-0.0027159247201377903,-0.17333333333332726,-6.239999999999782
5/6/08,5/15/08,11,2317.38,2315.72,-0.0007163261959628154,-0.16600000000003093,-1.6600000000003092
5/21/08,11/1/08,166,2317.27,2259.56,-0.024904305497417234,-0.349757575757576,-57.710000000000036
11/5/08,11/28/08,25,2259.32,2254.65,-0.002066993608696454,-0.19458333333333636,-4.670000000000073
