Year, Number of Drawdowns, Percent of Year in Drawdown, Average Days of Drawdown, SD of Drawdown, Average Percent Difference, SD Percent Difference, Average Rate of Change, SD Rate of Change, Max Daily Drawdown
1997,7,0.6082191780821918,31.714285714285715,24.955470546637297,-0.03366375237384286,0.04149677097906337,-0.6713219675532919,1.0312076010623745,-59.139999999999986
1998,7,0.5643835616438356,29.428571428571427,42.60066110438443,-0.01648856350397103,0.02832315721201494,-0.1845182257356184,0.33546762574272504,-39.01999999999998
1999,6,0.5616438356164384,34.166666666666664,21.70573400944757,-0.0243906211602735,0.012708204005570229,-0.3948254275870549,0.2861752825220618,-17.69999999999999
2000,8,0.5835616438356165,26.625,15.976056303105594,-0.014956587686099497,0.010106641268752992,-0.2898967480107971,0.25252879155466407,-15.060000000000002
2001,2,0.5315068493150685,97.0,86.0,-0.06995334499247553,0.06870144909243465,-0.19369230769230683,0.14169230769230867,-61.04000000000002
2002,3,0.5178082191780822,63.0,61.00819617067857,-0.03287307823740807,0.041718905965361104,-0.1414047124047129,0.09883309009594468,-41.54000000000002
2003,2,0.5945205479452055,108.5,73.5,-0.06351076222114113,0.044144482880061266,-0.26031849203769925,0.016200844978875403,-50.05000000000001
2004,8,0.5150684931506849,23.5,27.07858932810201,-0.01434055472144638,0.022460397806193168,-0.1817730504651972,0.13032633882432568,-30.930000000000007
2005,9,0.6246575342465753,25.333333333333332,43.83301647540736,-0.011090010186113133,0.028953288218260074,-0.03389992233129423,0.2854146515705549,-42.450000000000045
2006,5,0.6219178082191781,45.4,67.41097833439298,-0.0443523945739714,0.04517322859567836,-0.5310463856441509,1.2585529276182623,-50.26999999999998
2007,4,0.6136986301369863,56.0,73.4336435157619,-0.042256124692182956,0.06980817279667291,-0.1395415111204588,0.16065423940888826,-72.98000000000002
2008,2,0.5452054794520548,99.5,58.5,-0.07513146965046419,0.05389404268746966,-0.27634713375796144,0.07734713375796194,-55.52999999999997
2009,5,0.6684931506849315,48.8,49.42226219023164,-0.037872162273856,0.05026768792208377,-0.18325793650793507,0.17567048983893838,-61.700000000000045
2010,6,0.5671232876712329,34.5,45.23549491273418,-0.022527721668553307,0.022224080259019566,-0.4323692369681189,0.19483614220579382,-33.339999999999975
2011,5,0.6109589041095891,44.6,72.22908001629261,-0.02995122657882792,0.051493616475058214,-0.20442782076080052,0.2895942824059765,-61.27000000000004
2012,5,0.6219178082191781,45.4,60.02199596814487,-0.031779911512626005,0.052645473696304866,-0.2023456692359123,0.09380950206886243,-63.129999999999995
2013,2,0.7342465753424657,134.0,109.0,-0.09897667969042467,0.09340138975182356,-0.22532541322313945,0.12657541322314164,-85.16000000000003
2014,2,0.536986301369863,98.0,9.0,-0.04940107706897724,0.0027183357629541535,-0.2142667238421957,0.037096912521440706,-22.120000000000005
2015,1,0.589041095890411,215.0,0.0,-0.17945221582226412,0.0,-0.3566822429906544,0.0,-76.33000000000004
2016,5,0.5424657534246575,39.6,53.97629109155241,-0.04387420381519065,0.055198617263682345,-0.4668832433928324,0.3531702372072106,-66.74000000000001
2017,8,0.6821917808219178,31.125,38.13606396837513,-0.04081831940924556,0.033728517018458436,-1.0475199777897275,1.1032667037146957,-41.579999999999984
2018,5,0.7205479452054795,52.6,64.5278234562425,-0.037373339441353653,0.05832263081015387,-0.20170728715728803,0.13770403650526022,-71.21000000000004
2019,7,0.6383561643835617,33.285714285714285,32.00765214629726,-0.01939501857575682,0.020644195536494634,-0.21408746109779853,0.1848944944717256,-24.99000000000001
2020,3,0.7205479452054795,87.66666666666667,54.847262668452494,-0.054246869930160486,0.04934217529260631,-0.2255502028835359,0.08520427057652272,-55.56
2021,2,0.0684931506849315,12.5,2.5,-0.004148765883554725,0.0009305831511163746,-0.1573809523809561,0.06595238095238255,-2.0100000000000477
