Start Date, End Date, Duration, Start Elevation, End Elevation, Drawdown
2/26/03,2/27/03,2,6573.0,6571.0,-2.0
3/4/03,3/7/03,4,6578.0,6575.0,-3.0
4/26/03,4/29/03,4,6575.0,6571.0,-4.0
5/9/03,5/12/03,4,6575.0,6572.0,-3.0
5/16/03,5/17/03,2,6574.0,6573.0,-1.0
5/19/03,5/21/03,3,6577.0,6575.0,-2.0
5/22/03,5/23/03,2,6576.0,6575.0,-1.0
6/5/03,6/8/03,4,6577.0,6565.0,-12.0
6/27/03,6/28/03,2,6574.0,6572.0,-2.0
6/30/03,7/1/03,2,6576.0,6575.0,-1.0
7/2/03,7/3/03,2,6577.0,6576.0,-1.0
7/12/03,7/14/03,3,6575.0,6572.0,-3.0
7/17/03,7/18/03,2,6574.0,6573.0,-1.0
7/19/03,7/21/03,3,6576.0,6575.0,-1.0
7/22/03,7/23/03,2,6577.0,6575.0,-2.0
8/6/03,8/8/03,3,6576.0,6574.0,-2.0
8/14/03,8/16/03,3,6576.0,6574.0,-2.0
8/19/03,8/21/03,3,6577.0,6573.0,-4.0
9/1/03,9/4/03,4,6572.0,6571.0,-1.0
9/5/03,9/7/03,3,6572.0,6571.0,-1.0
9/20/03,9/23/03,4,6575.0,6566.0,-9.0
12/8/03,12/9/03,2,6577.0,6576.0,-1.0
12/12/03,12/15/03,4,6578.0,6568.0,-10.0
1/26/04,1/29/04,4,6578.0,6576.0,-2.0
2/27/04,2/29/04,3,6577.0,6576.0,-1.0
3/1/04,3/4/04,4,6577.0,6573.0,-4.0
3/6/04,3/7/04,2,6574.0,6573.0,-1.0
3/10/04,3/11/04,2,6574.0,6573.0,-1.0
3/15/04,3/16/04,2,6575.0,6574.0,-1.0
3/17/04,3/18/04,2,6575.0,6574.0,-1.0
3/22/04,3/24/04,3,6576.0,6575.0,-1.0
3/29/04,3/31/04,3,6578.0,6576.0,-2.0
4/11/04,4/13/04,3,6577.0,6574.0,-3.0
4/21/04,4/23/04,3,6574.0,6573.0,-1.0
6/4/04,6/5/04,2,6572.0,6570.0,-2.0
6/6/04,6/7/04,2,6571.0,6570.0,-1.0
6/18/04,6/20/04,3,6573.0,6569.0,-4.0
6/21/04,6/23/04,3,6570.0,6569.0,-1.0
6/30/04,7/2/04,3,6571.0,6569.0,-2.0
7/31/04,8/2/04,3,6576.0,6571.0,-5.0
8/6/04,8/9/04,4,6577.0,6572.0,-5.0
8/20/04,8/22/04,3,6572.0,6569.0,-3.0
9/8/04,9/10/04,3,6574.0,6573.0,-1.0
9/12/04,9/15/04,4,6577.0,6568.0,-9.0
10/15/04,10/18/04,4,6578.0,6567.0,-11.0
10/24/04,10/27/04,4,6574.0,6560.0,-14.0
11/20/04,11/21/04,2,6563.0,6562.0,-1.0
12/2/04,12/3/04,2,6576.0,6574.0,-2.0
12/5/04,12/6/04,2,6575.0,6574.0,-1.0
12/14/04,12/16/04,3,6571.0,6568.0,-3.0
1/3/05,1/4/05,2,6573.0,6572.0,-1.0
1/6/05,1/8/05,3,6574.0,6570.0,-4.0
1/11/05,1/12/05,2,6573.0,6572.0,-1.0
1/21/05,1/22/05,2,6577.0,6576.0,-1.0
2/2/05,2/3/05,2,6574.0,6570.0,-4.0
2/15/05,2/18/05,4,6575.0,6571.0,-4.0
2/21/05,2/24/05,4,6576.0,6567.0,-9.0
3/26/05,3/27/05,2,6574.0,6572.0,-2.0
4/17/05,4/18/05,2,6575.0,6572.0,-3.0
5/18/05,5/19/05,2,6574.0,6573.0,-1.0
5/31/05,6/1/05,2,6574.0,6572.0,-2.0
6/5/05,6/6/05,2,6577.0,6576.0,-1.0
6/15/05,6/17/05,3,6574.0,6573.0,-1.0
6/22/05,6/23/05,2,6578.0,6577.0,-1.0
7/26/05,7/29/05,3,6576.0,6574.0,-2.0
7/30/05,7/31/05,2,6575.0,6574.0,-1.0
8/4/05,8/7/05,4,6576.0,6572.0,-4.0
8/27/05,8/29/05,3,6577.0,6571.0,-6.0
9/1/05,9/4/05,4,6577.0,6572.0,-5.0
9/17/05,9/19/05,3,6574.0,6573.0,-1.0
10/5/05,10/6/05,2,6575.0,6574.0,-1.0
10/11/05,10/14/05,4,6576.0,6575.0,-1.0
12/19/05,12/22/05,4,6577.0,6574.0,-3.0
12/26/05,12/27/05,2,6575.0,6574.0,-1.0
3/1/06,3/3/06,3,6575.0,6574.0,-1.0
3/4/06,3/5/06,2,6575.0,6574.0,-1.0
3/30/06,3/31/06,2,6575.0,6571.0,-4.0
4/1/06,4/2/06,2,6572.0,6569.0,-3.0
4/6/06,4/9/06,4,6578.0,6565.0,-13.0
4/27/06,4/30/06,4,6577.0,6563.0,-14.0
5/3/06,5/4/06,2,6574.0,6570.0,-4.0
5/5/06,5/7/06,3,6574.0,6570.0,-4.0
6/13/06,6/16/06,4,6576.0,6573.0,-3.0
6/17/06,6/19/06,3,6574.0,6572.0,-2.0
6/28/06,6/29/06,2,6576.0,6575.0,-1.0
7/1/06,7/2/06,2,6576.0,6575.0,-1.0
7/27/06,7/28/06,2,6577.0,6576.0,-1.0
7/29/06,7/30/06,2,6577.0,6575.0,-2.0
8/23/06,8/24/06,2,6577.0,6576.0,-1.0
8/26/06,8/30/06,4,6578.0,6574.0,-4.0
8/31/06,9/2/06,3,6575.0,6574.0,-1.0
9/21/06,9/24/06,4,6576.0,6567.0,-9.0
12/8/06,12/9/06,2,6567.0,6566.0,-1.0
12/31/06,1/3/07,4,6575.0,6574.0,-1.0
1/16/07,1/17/07,2,6576.0,6575.0,-1.0
2/24/07,2/25/07,2,6576.0,6575.0,-1.0
2/26/07,2/28/07,3,6576.0,6573.0,-3.0
3/28/07,3/30/07,3,6577.0,6576.0,-1.0
4/2/07,4/3/07,2,6577.0,6574.0,-3.0
4/5/07,4/7/07,3,6576.0,6575.0,-1.0
4/8/07,4/9/07,2,6576.0,6575.0,-1.0
4/25/07,4/26/07,2,6576.0,6574.0,-2.0
5/13/07,5/16/07,4,6570.0,6568.0,-2.0
5/17/07,5/18/07,2,6569.0,6568.0,-1.0
5/21/07,5/23/07,3,6572.0,6568.0,-4.0
6/4/07,6/6/07,3,6572.0,6568.0,-4.0
6/10/07,6/11/07,2,6574.0,6572.0,-2.0
6/13/07,6/14/07,2,6576.0,6574.0,-2.0
7/3/07,7/4/07,2,6568.0,6567.0,-1.0
7/6/07,7/7/07,2,6569.0,6565.0,-4.0
7/15/07,7/18/07,4,6572.0,6571.0,-1.0
7/24/07,7/26/07,3,6574.0,6570.0,-4.0
8/12/07,8/14/07,3,6578.0,6575.0,-3.0
8/22/07,8/25/07,4,6578.0,6577.0,-1.0
8/26/07,8/27/07,2,6578.0,6577.0,-1.0
8/28/07,8/30/07,3,6578.0,6576.0,-2.0
9/7/07,9/9/07,3,6575.0,6573.0,-2.0
9/15/07,9/18/07,4,6577.0,6575.0,-2.0
9/19/07,9/22/07,4,6576.0,6574.0,-2.0
9/27/07,9/28/07,2,6576.0,6575.0,-1.0
10/1/07,10/3/07,3,6576.0,6574.0,-2.0
10/12/07,10/14/07,3,6577.0,6572.0,-5.0
2/4/08,2/6/08,2,6584.0,6566.0,-18.0
2/8/08,2/10/08,3,6567.0,6560.0,-7.0
5/17/08,5/19/08,3,6572.0,6567.0,-5.0
5/30/08,6/1/08,3,6569.0,6565.0,-4.0
6/5/08,6/7/08,3,6566.0,6562.0,-4.0
6/8/08,6/9/08,2,6563.0,6562.0,-1.0
6/15/08,6/17/08,3,6572.0,6567.0,-5.0
6/18/08,6/20/08,3,6568.0,6567.0,-1.0
6/24/08,6/26/08,3,6571.0,6568.0,-3.0
6/29/08,7/2/08,4,6575.0,6569.0,-6.0
7/24/08,7/25/08,2,6578.0,6576.0,-2.0
8/5/08,8/6/08,2,6572.0,6571.0,-1.0
8/7/08,8/10/08,4,6572.0,6568.0,-4.0
8/12/08,8/14/08,3,6569.0,6568.0,-1.0
9/4/08,9/6/08,3,6573.0,6572.0,-1.0
3/27/09,3/30/09,4,6573.0,6572.0,-1.0
4/1/09,4/3/09,3,6574.0,6573.0,-1.0
4/7/09,4/10/09,4,6576.0,6575.0,-1.0
5/17/09,5/19/09,3,6569.0,6566.0,-3.0
5/23/09,5/24/09,2,6569.0,6567.0,-2.0
6/6/09,6/8/09,3,6566.0,6564.0,-2.0
6/12/09,6/15/09,4,6572.0,6567.0,-5.0
6/16/09,6/17/09,2,6569.0,6568.0,-1.0
6/25/09,6/27/09,3,6574.0,6566.0,-8.0
6/30/09,7/2/09,3,6575.0,6566.0,-9.0
7/5/09,7/7/09,3,6574.0,6570.0,-4.0
7/8/09,7/10/09,3,6572.0,6566.0,-6.0
7/14/09,7/17/09,4,6575.0,6566.0,-9.0
8/3/09,8/5/09,3,6572.0,6571.0,-1.0
10/27/09,10/29/09,3,6578.0,6577.0,-1.0
11/30/09,12/1/09,2,6578.0,6576.0,-2.0
12/2/09,12/5/09,4,6577.0,6574.0,-3.0
12/27/09,12/28/09,2,6571.0,6570.0,-1.0
4/2/10,4/3/10,2,6572.0,6571.0,-1.0
