Start Date, End Date, Duration, Start Elevation, End Elevation, Drawdown
1/24/99,1/25/99,2,7488.4,7488.2,-0.1999999999998181
4/23/99,4/26/99,4,7484.4,7484.0,-0.3999999999996362
5/4/99,5/5/99,2,7484.2,7484.0,-0.1999999999998181
4/12/00,4/14/00,3,7485.2,7485.0,-0.1999999999998181
7/5/01,7/7/01,3,7501.8,7501.4,-0.4000000000005457
11/15/01,11/17/01,3,7486.6,7486.4,-0.2000000000007276
2/20/02,2/23/02,4,7482.8,7482.4,-0.4000000000005457
3/21/02,3/23/02,3,7481.8,7481.6,-0.1999999999998181
5/19/02,5/21/02,3,7477.2,7477.0,-0.1999999999998181
4/13/03,4/14/03,2,7448.0,7447.8,-0.1999999999998181
5/6/03,5/9/03,4,7448.0,7447.6,-0.3999999999996362
6/17/03,6/18/03,2,7480.4,7480.2,-0.1999999999998181
6/25/03,6/27/03,3,7481.2,7480.8,-0.3999999999996362
9/7/03,9/9/03,3,7464.2,7463.8,-0.3999999999996362
10/23/03,10/24/03,2,7460.0,7459.6,-0.3999999999996362
11/8/03,11/9/03,2,7459.2,7459.0,-0.1999999999998181
5/14/04,5/15/04,2,7479.2,7479.0,-0.1999999999998181
10/16/04,10/17/04,2,7476.4,7476.2,-0.1999999999998181
1/11/05,1/14/05,4,7478.4,7477.8,-0.5999999999994543
4/21/05,4/22/05,2,7461.8,7461.4,-0.4000000000005457
6/7/05,6/8/05,2,7481.4,7481.2,-0.1999999999998181
7/13/05,7/15/05,3,7499.0,7498.2,-0.8000000000001819
7/19/05,7/22/05,4,7498.6,7498.4,-0.2000000000007276
7/26/05,7/29/05,4,7498.6,7498.2,-0.4000000000005457
8/7/05,8/8/05,2,7498.0,7497.8,-0.1999999999998181
8/10/05,8/12/05,3,7498.0,7497.6,-0.3999999999996362
11/24/05,11/25/05,2,7490.0,7489.8,-0.1999999999998181
11/27/05,11/30/05,4,7490.0,7489.8,-0.1999999999998181
12/1/05,12/2/05,2,7490.0,7489.8,-0.1999999999998181
1/12/06,1/13/06,2,7490.0,7489.8,-0.1999999999998181
4/27/08,4/30/08,4,7466.4,7466.2,-0.1999999999998181
11/13/08,11/14/08,2,7492.0,7491.8,-0.1999999999998181
1/1/09,1/2/09,2,7490.2,7490.0,-0.1999999999998181
11/17/09,11/20/09,4,7493.0,7492.8,-0.1999999999998181
3/18/10,3/19/10,2,7485.0,7484.8,-0.1999999999998181
11/15/10,11/16/10,2,7486.6,7486.4,-0.2000000000007276
12/7/10,12/10/10,4,7486.8,7486.6,-0.1999999999998181
12/16/10,12/17/10,2,7486.8,7486.6,-0.1999999999998181
1/12/11,1/14/11,3,7486.6,7486.4,-0.2000000000007276
1/18/11,1/21/11,4,7486.6,7486.4,-0.2000000000007276
5/12/11,5/15/11,4,7475.4,7475.0,-0.3999999999996362
11/11/11,11/12/11,2,7497.8,7497.6,-0.1999999999998181
4/9/12,4/10/12,2,7485.0,7484.8,-0.1999999999998181
2/4/13,2/6/13,3,7452.8,7452.6,-0.1999999999998181
10/5/13,10/7/13,3,7456.4,7456.2,-0.1999999999998181
10/12/13,10/13/13,2,7456.8,7456.6,-0.1999999999998181
10/27/13,10/30/13,4,7456.4,7456.2,-0.1999999999998181
7/14/14,7/15/14,2,7501.2,7501.0,-0.1999999999998181
3/20/16,3/22/16,3,7487.4,7487.2,-0.1999999999998181
12/11/16,12/12/16,2,7492.2,7492.0,-0.1999999999998181
1/6/17,1/7/17,2,7491.4,7491.0,-0.3999999999996362
5/22/18,5/23/18,2,7480.4,7480.2,-0.1999999999998181
11/19/18,11/22/18,4,7438.4,7438.0,-0.3999999999996362
12/18/18,12/19/18,2,7437.6,7437.4,-0.2000000000007276
1/6/19,1/7/19,2,7438.0,7437.8,-0.1999999999998181
3/7/19,3/10/19,4,7437.6,7437.2,-0.4000000000005457
3/6/20,3/7/20,2,7484.2,7484.0,-0.1999999999998181
12/14/20,12/15/20,2,7464.6,7464.4,-0.2000000000007276
