Start Date, End Date, Duration, Start Elevation, End Elevation, Percent Difference, Rate of Change
1/4/97,1/15/97,12,4579.4,4578.8,-0.0001310215312048422,-0.05454545454540494
1/24/97,2/2/97,10,4578.8,4578.6,-4.367956669865862e-05,-0.02222222222220201
2/5/97,2/14/97,10,4578.6,4578.2,-8.736294937329002e-05,-0.04444444444450508
2/22/97,3/3/97,10,4578.2,4577.8,-8.737058232485174e-05,-0.04444444444440402
3/4/97,3/13/97,10,4577.8,4577.6,-4.3689108305259754e-05,-0.02222222222220201
5/12/97,5/24/97,13,4582.4,4580.0,-0.0005237430167596972,-0.19999999999996967
6/8/97,6/26/97,19,4583.2,4580.0,-0.0006982021295164554,-0.17777777777776768
6/30/97,7/9/97,10,4580.4,4580.2,-4.366430879395208e-05,-0.02222222222220201
7/11/97,7/18/97,8,4580.2,4580.0,-4.366621544906731e-05,-0.028571428571402584
8/8/97,8/21/97,14,4581.2,4579.6,-0.00034925347070624606,-0.1230769230768811
8/22/97,8/26/97,5,4579.8,4579.6,-4.3670029258879885e-05,-0.049999999999954525
8/28/97,9/12/97,16,4579.8,4579.0,-0.00017468011703571811,-0.05333333333334546
9/15/97,9/24/97,10,4578.8,4578.4,-8.735913339751587e-05,-0.04444444444450508
9/26/97,10/23/97,28,4578.2,4575.4,-0.0006115940762745581,-0.10370370370371045
11/10/97,11/18/97,9,4576.4,4576.2,-4.3702473559963754e-05,-0.024999999999977263
2/28/98,3/9/98,10,4578.8,4578.6,-4.367956669865862e-05,-0.02222222222220201
3/20/98,3/24/98,5,4579.0,4578.8,-4.367765887744444e-05,-0.049999999999954525
3/31/98,4/11/98,12,4579.0,4578.4,-0.00013103297663253195,-0.05454545454548762
4/12/98,4/21/98,10,4578.4,4578.0,-8.736676568225499e-05,-0.04444444444440402
6/12/98,6/16/98,5,4580.4,4580.2,-4.366430879395208e-05,-0.049999999999954525
6/24/98,7/10/98,17,4584.8,4580.4,-0.0009596928982726718,-0.2750000000000341
7/12/98,7/23/98,12,4580.8,4579.8,-0.00021830247991617185,-0.09090909090909091
7/31/98,8/9/98,10,4580.6,4580.0,-0.00013098720691620395,-0.06666666666670709
8/12/98,9/9/98,29,4580.4,4577.0,-0.000742293249497781,-0.12142857142855844
9/30/98,10/20/98,21,4577.8,4576.4,-0.0003058237581372156,-0.07000000000002729
11/9/98,11/18/98,10,4579.6,4579.2,-8.734387282744031e-05,-0.04444444444450508
11/21/98,12/25/98,35,4579.2,4575.4,-0.0008298392732355394,-0.11176470588235829
1/22/99,1/31/99,10,4576.8,4576.6,-4.369865408141455e-05,-0.02222222222220201
4/15/99,4/20/99,6,4580.2,4580.0,-4.366621544906731e-05,-0.03999999999996362
5/6/99,5/24/99,19,4581.2,4579.6,-0.00034925347070624606,-0.08888888888885857
6/24/99,7/14/99,21,4584.4,4579.4,-0.0010906552656836227,-0.25
7/22/99,7/30/99,9,4579.6,4578.6,-0.00021835968206830288,-0.125
8/9/99,9/6/99,29,4578.8,4576.4,-0.0005241548003844993,-0.0857142857143052
11/23/99,12/2/99,10,4581.6,4581.4,-4.365287235916003e-05,-0.022222222222303065
12/3/99,12/24/99,22,4581.4,4580.2,-0.00026192866809268304,-0.05714285714284848
12/29/99,1/7/00,10,4580.0,4579.6,-8.733624454140528e-05,-0.04444444444440402
1/22/00,2/4/00,14,4579.4,4579.0,-8.73476874698948e-05,-0.030769230769202786
2/14/00,2/23/00,10,4579.2,4579.0,-4.3675751222881316e-05,-0.02222222222220201
3/8/00,3/17/00,10,4579.4,4579.2,-4.36738437349474e-05,-0.02222222222220201
5/1/00,5/10/00,10,4580.2,4580.0,-4.366621544906731e-05,-0.02222222222220201
5/31/00,6/7/00,8,4580.0,4579.8,-4.366812227070264e-05,-0.028571428571402584
7/1/00,7/9/00,9,4580.2,4580.0,-4.366621544906731e-05,-0.024999999999977263
7/26/00,8/5/00,11,4580.2,4579.8,-8.733243089813462e-05,-0.03999999999996362
8/14/00,8/28/00,15,4579.6,4578.8,-0.00017468774565468205,-0.05714285714287014
8/29/00,9/19/00,22,4578.8,4577.6,-0.00026207740019215035,-0.05714285714284848
9/28/00,10/7/00,10,4577.4,4577.2,-4.3692926115222204e-05,-0.02222222222220201
12/10/00,12/19/00,10,4579.2,4579.0,-4.3675751222881316e-05,-0.02222222222220201
12/30/00,1/5/01,7,4579.2,4579.0,-4.3675751222881316e-05,-0.03333333333330302
4/9/01,4/19/01,11,4579.8,4579.4,-8.734005851795836e-05,-0.04000000000005457
5/20/01,5/29/01,10,4579.6,4579.4,-4.3671936413819454e-05,-0.022222222222303065
6/15/01,6/24/01,10,4579.8,4579.6,-4.3670029258879885e-05,-0.02222222222220201
6/27/01,7/6/01,10,4579.6,4579.2,-8.734387282744031e-05,-0.04444444444450508
7/18/01,8/17/01,31,4579.4,4577.8,-0.0003493907498797778,-0.05333333333331514
8/18/01,8/29/01,12,4577.8,4577.2,-0.00013106732491597792,-0.05454545454548762
9/2/01,9/13/01,12,4577.0,4576.6,-8.739348918497623e-05,-0.03636363636360329
9/24/01,9/28/01,5,4576.6,4576.4,-4.370056373743119e-05,-0.0500000000001819
12/11/01,12/20/01,10,4577.6,4577.4,-4.3691017127037655e-05,-0.022222222222303065
12/23/01,1/1/02,10,4577.4,4577.2,-4.3692926115222204e-05,-0.02222222222220201
5/18/02,5/27/02,10,4580.4,4580.2,-4.366430879395208e-05,-0.02222222222220201
6/7/02,9/8/02,94,4580.2,4568.2,-0.0026199729269464215,-0.12903225806451613
9/10/02,9/17/02,8,4568.4,4568.0,-8.755800717967696e-05,-0.05714285714280517
9/24/02,10/3/02,10,4568.2,4568.0,-4.378092027490436e-05,-0.02222222222220201
1/10/03,1/14/03,5,4569.0,4568.8,-4.377325454143535e-05,-0.049999999999954525
6/18/03,6/27/03,10,4580.8,4580.4,-8.732099196658786e-05,-0.04444444444450508
6/30/03,9/13/03,76,4580.4,4570.8,-0.002095886822111487,-0.12799999999999273
9/14/03,9/23/03,10,4570.8,4570.6,-4.375601645222239e-05,-0.02222222222220201
9/26/03,10/5/03,10,4570.6,4570.4,-4.3757931125175594e-05,-0.022222222222303065
11/23/03,11/30/03,8,4570.6,4570.4,-4.3757931125175594e-05,-0.028571428571532515
5/1/04,5/22/04,22,4573.6,4571.6,-0.000437292286164072,-0.09523809523809523
5/24/04,6/5/04,13,4571.6,4571.0,-0.00013124507830964297,-0.05000000000003032
6/7/04,6/19/04,13,4571.0,4570.6,-8.750820389403549e-05,-0.03333333333330302
6/22/04,7/9/04,18,4570.6,4569.4,-0.0002625475867502576,-0.07058823529416045
7/12/04,8/10/04,30,4569.2,4566.6,-0.0005690274008577988,-0.08965517241377428
8/11/04,9/6/04,27,4566.6,4563.4,-0.0007007401567907693,-0.12307692307695106
9/9/04,9/18/04,10,4563.4,4563.2,-4.382697111798617e-05,-0.02222222222220201
9/23/04,10/2/04,10,4563.2,4563.0,-4.382889200557024e-05,-0.02222222222220201
10/5/04,10/14/04,10,4563.0,4562.8,-4.383081306154243e-05,-0.02222222222220201
11/10/04,11/19/04,10,4562.8,4562.6,-4.383273428592489e-05,-0.02222222222220201
11/28/04,12/7/04,10,4562.6,4562.4,-4.383465567893911e-05,-0.022222222222303065
12/12/04,12/21/04,10,4562.4,4562.2,-4.383657724000923e-05,-0.02222222222220201
12/23/04,12/28/04,6,4562.2,4562.0,-4.38384989697554e-05,-0.03999999999996362
12/31/04,1/9/05,10,4562.2,4562.0,-4.38384989697554e-05,-0.02222222222220201
6/25/05,8/15/05,52,4564.8,4557.2,-0.0016649141254820284,-0.14901960784314439
